album_id,genre
15789,2
296,2
21988,2
4270,0
15725,1
5462,0
26063,1
13717,1
3434,2
23464,3
19916,3
2586,0
23012,3
23212,2
10767,3
21187,2
2668,2
18870,3
7483,2
17513,0
23076,1
10632,2
11964,0
16918,2
9649,2
22588,1
12668,1
593,1
18753,2
8949,2
21596,3
10830,1
21166,3
1655,0
26146,1
12644,2
12878,0
15175,1
24322,3
13639,0
6576,2
15037,1
19593,1
7563,0
12639,2
23880,1
1148,1
5941,2
3901,0
26263,1
25500,0
8675,2
10454,1
10490,1
13521,0
10698,3
5274,2
1142,1
19490,1
14610,1
7094,0
14367,1
2390,0
2723,0
12824,2
8515,2
1909,0
11728,1
2414,2
20234,2
9357,3
20330,3
13510,3
23252,2
9307,0
2169,0
14144,0
17779,3
23247,3
6775,3
2284,0
10699,0
19830,1
2771,0
12300,1
14536,1
13617,2
20822,3
16709,2
673,0
10495,0
9428,1
620,2
14877,1
9111,0
2666,1
1331,0
6789,3
20435,1
12016,0
13638,3
5096,2
10764,2
17959,3
1420,0
3961,1
12796,1
20384,3
22884,3
5699,2
2002,1
4570,2
9620,2
2579,0
15689,0
1430,2
26324,2
7238,2
16472,0
23647,1
24460,3
13462,0
5123,0
17982,3
16919,3
26328,1
11378,3
466,2
15859,3
24938,3
9124,1
690,2
4190,2
15770,3
325,2
10797,1
15524,1
23673,3
1853,1
7878,0
6057,0
18403,3
15467,3
19464,3
22809,1
25145,3
19515,3
17241,3
24016,3
10557,0
17663,2
8761,0
8667,2
10145,3
10026,1
16606,3
6182,0
17220,1
16428,2
11127,2
885,2
21080,3
26400,1
6206,1
9632,0
24259,3
13754,0
3167,1
23534,1
8024,1
1017,1
24861,3
21455,3
14496,0
22050,3
662,0
20722,3
4422,0
13650,0
22744,3
24960,3
11895,1
963,1
11812,0
2563,2
794,0
19567,3
14659,1
4810,0
8570,2
19516,3
23716,3
14676,3
24483,3
5896,1
9588,2
16148,3
188,0
10418,1
21407,3
9794,1
12390,1
1993,2
24247,3
8012,0
5172,1
2776,0
23110,1
14686,0
23627,3
23524,3
13216,1
6108,3
11949,3
5634,0
9700,2
21724,3
13669,1
23195,1
7260,3
23484,3
7048,3
2079,0
11811,0
2103,0
681,0
2342,2
16319,2
11523,0
15177,1
20077,3
11863,1
19488,3
6727,2
5610,3
23371,2
4987,1
6545,2
22735,3
6420,2
7981,0
21541,3
20378,1
18844,3
6953,0
11410,1
23640,3
8435,3
24722,3
12567,2
13357,0
14858,1
12744,1
19360,3
15534,1
24286,1
20851,3
20878,3
24704,3
5838,2
23971,1
23310,3
8599,0
22396,3
4124,1
9058,3
12775,2
23790,1
26250,1
1054,1
8815,2
2705,2
14454,2
7516,2
14001,1
786,1
4152,0
6879,2
8656,2
5998,3
2951,3
25683,2
23065,1
15255,3
16635,2
12062,1
10525,1
16346,0
2310,3
13995,0
19970,1
12842,0
3328,2
11452,0
2748,1
8630,3
21736,1
13151,3
7201,0
9425,2
20773,2
1613,1
7245,0
15953,1
10274,0
13550,0
23749,3
23618,3
24627,3
10987,1
19076,3
13020,0
15761,3
14128,0
23751,3
22947,3
16475,0
24374,3
19684,3
1654,1
23043,3
19168,3
3127,2
6560,2
23943,1
5273,2
16255,0
9316,3
2105,0
9510,3
19666,2
20070,2
17755,2
10116,2
14068,3
21469,3
16026,3
12611,2
24145,2
6662,2
7713,2
12238,1
2263,1
19993,3
23313,3
21895,3
4026,2
15867,2
286,0
19033,2
9784,0
23457,3
5820,0
7523,2
5627,2
3591,2
11248,2
12985,0
9192,0
24508,1
29,0
98,1
26000,0
6388,0
6006,2
11495,2
11698,1
17877,3
24172,3
13204,3
6907,2
22987,2
14689,1
3169,0
11547,1
3222,0
2097,1
18568,2
19499,3
5345,1
11901,0
14217,0
26179,1
1517,2
18365,1
17911,3
16744,0
19316,3
5260,0
6479,1
14679,0
25154,3
9500,2
9568,2
4808,0
1197,1
377,1
6594,2
20388,3
10404,2
14294,0
11506,2
1097,0
5594,1
211,0
19166,3
17557,1
18944,1
9341,2
9048,0
11862,0
947,2
25889,1
25020,3
2242,2
23727,2
5596,2
7570,1
17410,2
25071,3
11779,3
17154,2
22732,2
24450,3
14962,1
1723,1
1645,1
18071,3
24649,3
14874,0
3837,2
25607,1
24554,3
24807,3
313,0
1029,0
23307,2
16122,2
10680,2
13382,0
9985,0
19158,3
13052,0
12910,0
20310,3
25463,2
234,1
5384,0
7556,2
5720,2
12896,1
16090,1
4700,1
11348,0
24754,3
11846,0
10556,3
10127,1
17834,1
23347,2
17644,3
21159,1
14285,1
172,0
22922,3
22593,2
13366,0
12393,0
23324,3
5255,0
1800,2
23138,3
13642,1
10615,1
6349,2
18122,1
9156,1
17868,3
5819,1
1260,2
1636,2
5363,3
13983,0
5551,1
1632,1
22761,1
5625,0
15420,1
6709,2
5864,2
11236,0
22509,3
14372,0
775,1
11244,2
15601,1
22679,3
882,0
2516,0
554,0
22302,1
21336,1
14564,2
4205,1
13103,1
24152,3
5901,1
3542,0
16981,1
10639,3
7816,2
6364,2
12615,0
5874,2
1406,3
7369,3
7049,0
13414,2
2449,0
24472,3
25578,0
13805,1
25324,3
11283,3
13157,1
1274,2
5443,0
12019,2
9401,2
21228,3
10310,1
15031,1
19948,3
15745,0
3389,0
20656,1
13659,1
14599,2
1851,2
5555,1
8476,3
5763,0
8525,0
14658,2
24471,3
6985,2
8730,2
10593,2
2505,1
8661,1
9576,2
4075,2
18985,3
12650,2
532,2
17675,3
26224,0
6160,1
3708,0
2000,1
1129,2
21563,1
10346,0
24672,3
2565,1
15700,0
15849,3
11969,1
6989,0
10055,2
12052,0
9598,3
9390,0
1112,0
6102,2
20348,3
3080,2
10287,1
12794,2
1146,1
12626,0
5192,0
24803,3
12950,3
524,2
6450,0
15509,1
8865,1
9000,2
23891,3
16521,1
7796,0
25487,1
505,0
13881,0
1652,0
8408,0
15288,0
14003,2
14943,2
10944,0
6294,3
1560,0
1641,0
10962,2
438,0
316,0
10018,2
16248,2
5035,1
21804,2
5803,1
17146,3
3526,0
19218,2
3274,0
5042,2
14947,1
23804,3
17053,3
12112,1
20390,2
9183,2
3428,3
16618,1
3278,0
22242,3
23331,0
700,1
8097,0
1224,0
4822,2
1579,2
25432,0
14557,1
20364,2
15120,2
9907,0
6506,2
12267,0
22301,1
10594,1
15871,1
14091,3
21088,1
4779,1
4895,2
12310,2
1027,2
7058,1
8835,1
5927,1
16190,0
550,0
8471,1
15792,1
9180,1
6248,0
6155,2
1582,0
22617,1
10624,2
4525,1
22112,3
24438,1
22143,3
10379,0
9517,0
10528,2
21970,3
12947,0
1739,1
22797,1
10215,1
17771,3
9028,0
21377,3
10178,2
1200,0
13,3
11086,2
11415,1
8242,1
14935,1
21324,2
1458,0
6216,2
1444,3
6520,2
7210,3
2368,2
13331,3
11513,3
13320,3
25822,0
94,0
6871,1
12135,2
15764,2
6563,2
18079,3
14077,0
20624,3
7893,2
15088,3
3861,2
23415,1
154,2
11620,1
2430,1
21301,3
1371,0
18574,3
12694,0
10177,0
221,0
6290,0
12786,3
3120,1
17492,1
3641,2
2088,0
19176,3
17578,3
14698,0
7722,0
13425,0
559,0
16787,0
2407,2
23327,3
21334,3
13626,0
12989,3
21590,3
16913,0
6630,1
24536,3
9313,0
9375,3
18910,3
20713,3
3824,2
197,0
24400,1
13748,1
24857,2
18564,3
13978,2
1159,0
4605,1
12284,1
4375,2
10152,0
5031,2
13222,2
12311,0
19067,2
915,2
303,2
14783,1
21224,3
22217,3
329,1
24484,1
15070,1
24109,2
17208,3
7537,0
9334,0
25053,3
14527,0
9828,0
2157,3
8677,0
18350,0
12361,0
3146,3
22674,3
25130,3
5461,2
15073,1
390,0
4271,0
7610,1
13791,0
1338,2
7145,0
2871,2
3066,0
11825,3
2762,1
14475,2
18020,1
785,2
1313,2
5003,1
4915,0
10402,3
8002,0
25476,2
1653,2
322,1
20650,3
11110,0
9899,1
15804,2
10729,0
12496,2
8398,0
370,1
799,0
12129,0
9909,1
9959,0
13990,2
18835,3
16638,3
3005,2
23455,3
14969,1
13079,0
14075,0
12856,0
288,0
12849,2
17635,2
5880,2
5870,2
12179,2
25486,2
15064,1
7583,2
20470,3
11155,0
21957,3
10186,1
23009,3
2343,2
5463,1
10915,0
10875,0
11691,2
12741,2
4530,1
516,1
899,3
2768,2
17662,1
24733,3
18555,3
15600,1
13575,0
1206,0
25117,3
25757,2
4724,0
20301,2
18741,3
14866,0
19159,1
15780,0
3540,0
13234,2
4225,0
25158,3
23072,3
14466,1
13477,1
22294,1
22684,2
20273,2
4125,0
20088,3
12430,0
16137,2
6291,1
15361,0
6201,2
11055,2
4840,1
22859,3
13670,0
10095,2
21118,3
10928,1
7512,2
22428,2
25322,3
9434,3
12718,0
13396,3
2045,2
17541,3
8760,2
17199,3
4804,2
600,1
135,0
18990,1
6525,3
15729,3
24724,2
6355,2
8590,0
2956,0
23654,3
23935,2
25677,0
18231,2
8978,1
69,0
6129,3
46,0
6460,1
20749,3
2311,1
25110,3
205,0
607,0
15398,0
739,0
1484,0
641,3
3165,2
20403,3
3642,1
12347,0
17852,2
25850,2
1411,1
25505,2
9705,2
19607,3
23367,3
23193,3
884,0
12846,0
14176,3
23050,3
20322,3
4536,2
26283,1
23562,3
22760,2
12096,1
19687,1
13965,0
25002,3
13433,1
4501,0
5320,2
193,0
3667,2
7854,2
4678,2
20565,1
10284,0
619,3
24345,3
2288,2
12340,0
25066,3
11912,1
448,0
14546,1
25976,1
24763,3
7847,2
13330,0
13201,0
7711,2
23005,3
3189,2
23411,1
6458,2
1919,2
6536,2
12922,1
7805,3
15200,2
13860,0
5622,0
2874,0
13932,1
17200,0
11729,1
25514,2
4345,2
11464,3
9123,1
23079,3
11131,2
16784,2
14135,2
21393,3
4995,2
21883,3
18286,2
1500,0
11987,2
24766,1
8359,3
4824,1
1626,0
13831,0
12424,0
15690,1
5865,2
11225,1
13905,1
14008,1
22361,3
15022,1
14164,0
23988,2
22769,3
12431,0
24635,3
25049,3
10567,0
7469,0
20884,3
21383,3
18355,3
24837,3
2294,2
24165,3
25585,0
6647,2
4616,2
10871,0
5409,2
14196,2
25165,2
25702,2
2093,3
10620,0
13567,0
15869,1
1350,2
266,2
16726,2
6449,1
199,1
20286,3
24385,3
11392,0
5027,2
12411,2
14309,3
4719,1
1353,0
25845,0
1637,2
7955,2
13325,2
10144,0
18727,3
2915,3
5047,3
15014,1
14233,3
20115,1
6995,1
22658,3
449,3
24523,3
16085,3
5212,1
14017,1
3231,2
16249,0
25461,0
219,2
13698,0
14066,2
7723,2
5279,2
262,1
24662,1
17822,3
4884,2
16805,3
8350,0
7736,1
12767,3
771,0
19188,3
3514,0
7861,0
2628,2
2965,1
2404,0
20669,1
8600,0
14596,1
2873,2
10242,1
20130,1
26155,2
2159,1
2370,0
25377,3
20704,1
418,0
16476,0
14138,1
5914,3
24879,1
13548,1
6816,2
11555,0
11376,1
12725,0
25574,0
15695,1
13902,0
10618,0
3978,2
21451,1
20901,3
2365,0
21947,3
26096,3
10672,0
23056,3
17423,2
24266,2
14906,0
3361,2
24510,3
17177,3
59,2
15496,1
2630,2
19944,1
19816,3
8213,0
16802,0
4759,2
21165,3
13060,1
23068,3
11965,0
23677,3
2750,0
9818,3
9122,2
15683,0
3393,1
397,3
224,0
834,0
24852,3
12072,1
5173,0
15957,1
13953,0
4845,0
21568,3
9584,0
7776,0
3747,0
387,1
14687,0
13609,0
7334,2
6394,1
4112,3
4963,2
4752,0
23430,3
4288,1
2162,2
23961,3
14363,1
22292,3
15477,1
1238,0
18684,1
16979,1
24611,3
23098,3
21176,3
3002,3
47,0
8104,0
3352,2
24514,3
13512,0
16061,3
11029,1
18673,3
10123,0
14359,0
1215,2
15808,3
206,2
19425,3
20877,3
21004,3
7335,2
15878,2
1694,0
13378,1
7912,1
15372,1
16160,3
15635,0
5315,1
16614,3
10616,0
21739,1
1583,3
12257,3
13540,0
17418,3
241,0
9312,2
9467,0
24372,3
8836,3
1969,2
16370,2
16007,2
22793,3
6285,2
733,2
11066,1
23216,3
17487,2
19219,3
16877,2
24885,3
10658,1
1465,1
24860,3
7724,2
4807,2
10681,0
7667,3
13133,0
17135,2
13288,0
4142,1
25986,1
1383,1
1688,0
4896,3
23503,3
8293,0
12173,1
11206,2
2851,1
2869,0
336,2
11398,0
12201,3
25068,1
18085,2
4716,1
17695,2
14981,3
6703,0
20441,0
16724,3
4997,2
21906,1
315,1
9003,2
23774,3
6793,2
19920,2
25101,1
8874,0
20104,1
11177,2
13198,0
5732,0
2941,0
8676,1
16582,3
3023,3
6456,0
10543,0
2011,2
14994,0
2837,2
18972,3
17526,3
14670,2
21117,3
7548,0
10414,0
7923,2
15325,2
23471,3
18513,1
20279,3
14770,3
9934,2
17595,2
3799,1
3345,0
11539,1
16455,3
874,2
13309,0
5442,1
14384,1
14007,1
10778,2
24415,3
6119,1
8790,3
23958,1
15171,0
25962,2
1828,1
17036,2
14420,1
23424,3
577,2
13150,1
20346,3
18627,3
3022,1
2520,1
12770,0
3058,0
22386,3
12743,1
17130,2
19201,2
3554,0
6830,1
23169,3
13722,1
14800,0
9036,1
2320,0
48,0
2165,3
5452,0
21520,3
4480,1
14849,1
109,2
14936,0
9704,0
6600,0
6781,2
3772,2
9591,2
2295,2
25719,2
4460,1
649,0
25017,3
13666,1
22382,3
21771,3
10348,0
292,0
22395,3
10779,0
19826,3
11692,3
22157,3
917,0
8161,3
24721,3
20821,1
18479,3
15590,1
11828,2
19328,1
12481,3
11443,1
19300,3
8407,1
161,2
2645,0
16598,3
618,2
8664,3
15472,0
24680,3
6431,0
914,1
19402,3
10409,1
23850,1
23390,3
24346,3
24003,3
10211,0
1825,1
10901,0
10842,0
10877,0
19292,3
13322,1
26262,1
18190,3
22578,3
15012,0
13240,0
12223,1
22995,1
17136,3
23899,3
6214,3
3176,2
20675,3
24926,3
24532,2
19604,3
9833,0
21364,1
17189,3
22252,3
6745,0
12981,1
1685,0
1567,0
6177,1
2399,1
4161,1
4495,1
11516,1
22547,3
4415,3
7206,2
7493,0
11375,2
1283,2
23322,3
25348,3
7375,0
15572,3
16480,3
26072,1
11770,2
25577,1
20210,3
7771,1
14487,1
3004,1
20632,1
4667,2
13528,0
13194,0
6992,3
22626,1
2696,0
14307,1
6853,1
18226,3
3927,0
6288,0
20383,3
17596,3
8085,1
26086,0
6208,3
15386,1
23740,2
4680,3
23214,1
569,2
19526,2
5496,1
18911,2
9377,0
4937,1
23721,2
2513,1
19211,1
18087,2
1686,2
12579,0
12653,2
12473,1
23566,3
25558,2
21389,3
6068,2
11092,0
3163,1
12320,0
8957,0
13244,2
2491,1
24726,3
12208,0
9151,0
15510,2
12577,1
8486,2
11922,0
25561,2
16004,1
2501,1
3957,1
1745,2
971,2
25974,1
13674,0
11484,2
15803,2
21553,3
7786,2
1768,1
23746,3
23767,3
3029,0
15339,1
3145,0
1269,1
21697,3
5525,3
6395,0
21284,2
15113,2
20763,2
1696,2
20479,3
9671,2
5155,2
3086,0
3160,2
1305,2
924,0
23281,3
21508,2
1115,2
8116,3
22080,2
10720,0
7447,2
9973,1
20223,3
14738,3
16031,2
21244,3
15911,0
23638,1
21638,3
3892,0
14629,0
3896,2
25284,3
7946,2
6424,0
24134,3
7881,0
6179,2
8385,0
14124,2
3732,1
2701,1
985,1
24985,2
4342,0
2003,1
2185,2
19529,3
5094,2
6505,2
7592,3
15124,1
23418,1
8863,1
6734,3
18868,1
44,3
1670,0
7575,1
25634,2
21076,2
1008,1
15809,1
16083,2
8615,2
21164,3
8769,1
25376,2
3047,2
23514,3
101,2
8326,2
11235,2
21075,3
21589,3
7908,2
20239,3
21972,3
4786,2
691,0
7514,0
4834,1
498,2
3410,1
16278,3
15021,1
14560,0
21049,3
8753,3
9589,2
12973,1
18313,1
2176,1
32,2
19536,3
9772,1
8173,1
24771,3
11478,2
9637,0
8391,2
12880,3
21653,3
24491,1
8804,2
1132,1
1662,1
7853,1
10493,2
13601,0
19084,1
15264,1
13280,0
23629,3
20986,3
22270,3
6962,2
2313,1
4511,0
9691,1
10827,1
520,1
10538,0
4670,2
1209,1
11661,2
18845,3
2856,3
7143,1
9516,0
4907,1
20314,1
10833,1
17631,0
20247,3
11970,1
10683,2
553,0
6756,1
7965,0
5435,1
4602,2
11621,2
833,1
4518,1
20810,3
8704,0
16673,3
1446,3
12407,0
24986,1
13991,3
2502,1
15296,0
10668,0
22536,3
22244,2
20405,3
25410,0
4108,1
5855,3
4921,2
114,1
3531,0
17521,3
14277,3
26118,3
13964,0
14015,0
2474,2
12504,0
3521,1
7952,2
24217,3
19617,3
20980,3
10862,0
9566,1
2259,0
15066,3
1881,1
15939,3
14268,3
2339,2
18207,3
5518,2
8167,1
414,0
2890,0
8255,0
13118,0
17358,1
14214,0
6748,2
26410,1
4608,0
3847,2
20009,3
25315,3
25262,3
6588,3
23103,3
8634,2
13229,1
13735,0
8423,3
14807,0
12706,0
25922,2
17861,3
3771,2
23049,3
1090,2
21552,3
9753,1
21351,3
3295,0
8780,1
1062,2
1141,1
13270,1
9965,0
11632,2
12891,0
6381,1
1966,3
5400,1
24189,3
6692,0
2363,0
2445,0
3639,3
9769,0
25323,3
18502,3
8379,1
25275,3
12258,0
14609,1
14566,3
25191,3
24341,3
8728,3
26480,1
11447,2
10356,0
270,0
8317,2
25360,0
11006,0
24623,3
23584,3
23476,3
5064,0
14395,3
3794,2
2920,3
1254,0
25160,3
6827,1
4333,0
24333,3
24517,3
10416,2
18425,3
10081,2
13298,1
15074,3
23644,3
8356,2
24255,3
7202,0
14207,0
406,0
25438,2
9710,2
8605,0
2354,0
12525,2
22485,2
7565,2
353,1
12345,1
9421,2
10910,2
12401,2
1926,2
23159,2
13171,2
22656,3
24530,3
218,0
2546,2
694,2
814,2
9771,2
20454,3
23857,3
14549,1
5898,2
4141,1
6876,1
9105,0
23102,1
10726,1
4946,0
24174,3
20584,3
15335,1
716,2
4410,2
5548,2
25202,3
22483,3
10449,0
11203,0
21924,3
22435,3
318,0
26103,0
1072,1
10613,1
23442,3
24489,3
17585,3
12507,0
8207,0
2803,2
13005,3
2331,2
6052,2
2386,0
20238,3
19494,3
21016,2
12905,2
11749,0
21635,2
2466,2
25600,0
24339,2
2200,1
15730,2
7827,1
8028,1
11300,2
7544,2
16258,3
13176,0
21447,1
2127,1
20882,3
20004,3
6192,0
816,2
11172,1
16597,3
18923,2
8068,0
26102,0
16178,0
1763,3
13231,2
14660,1
20414,2
4243,3
12421,3
23123,3
1193,2
4048,2
5411,3
13296,1
7983,1
22640,3
11573,1
22532,3
12215,0
14242,1
20774,3
12778,2
14204,1
12117,3
844,0
14956,1
19030,3
12371,1
22555,2
14154,1
42,2
6725,0
21799,3
6628,2
26180,1
12937,0
14011,0
587,2
1415,1
16159,2
7329,1
19277,3
11269,0
25890,0
8284,1
11102,2
13473,0
18705,3
13543,0
16188,2
25523,2
5083,2
19143,0
23674,1
14401,0
5008,0
3681,1
22958,1
3153,3
7826,0
13744,1
23461,3
18573,3
15530,1
15997,1
6908,2
20666,1
18527,3
22650,2
13869,0
12122,1
5160,1
584,2
13261,2
9004,1
4467,2
1466,0
5319,1
4251,2
25628,2
3506,2
21305,3
15214,0
20720,3
11126,0
23656,2
12181,3
1329,1
19454,2
3346,2
16461,2
24526,3
10997,1
24645,3
23933,1
26173,0
23500,3
25929,1
17204,2
15618,2
10983,0
7991,2
22932,3
13571,3
13858,1
9509,1
16740,3
17626,3
12590,2
4558,3
13208,1
4712,2
23819,1
983,2
17572,2
5917,1
7473,1
5429,1
22693,2
18178,3
18188,3
5632,0
5181,0
3009,0
24571,3
17203,2
22960,2
22569,1
223,1
15071,1
15582,2
89,1
3161,1
11076,2
16175,1
7535,2
22725,3
5987,0
3385,2
13121,0
15703,1
9178,1
8776,2
23197,3
12825,0
588,2
12915,0
3420,1
16399,1
1590,1
869,0
4476,2
3633,0
1557,1
14161,1
4365,1
23918,1
10670,1
13712,3
2536,3
1265,0
857,1
15737,1
8079,1
25131,3
26361,3
11466,1
4255,1
9942,0
11596,0
15794,1
19357,3
12275,1
7918,0
26,3
9108,2
1949,0
2551,3
10314,0
6658,0
15720,1
4305,3
18218,3
8946,0
23531,3
6313,3
9286,2
15488,3
8057,0
15665,1
14608,2
15328,0
24898,3
15159,1
7621,1
23861,3
24943,3
5767,2
18364,3
297,0
9355,0
7554,2
20396,3
13749,0
9201,2
7340,3
14941,0
9955,1
2308,1
23149,1
15922,1
10818,0
8315,0
80,0
1925,0
9798,0
25009,3
2892,2
8733,1
22862,2
1397,1
26132,3
13667,0
15195,3
15592,0
12892,1
4363,0
14563,0
9678,2
10184,3
26267,0
22956,3
22433,3
21457,1
21195,3
6204,1
8956,2
24605,3
10771,3
25413,0
21649,3
24974,3
1678,2
2712,1
12151,0
15479,1
21992,1
21454,1
12484,3
8723,0
21023,3
4989,2
18152,3
17155,3
5532,2
6203,2
16565,3
7086,0
6578,1
2244,2
6573,0
22320,3
13469,0
21760,3
485,0
10154,1
302,2
7062,1
25882,0
9527,1
19971,3
9661,0
15294,3
11595,0
4626,3
5057,0
24580,3
6936,2
23699,3
2636,1
22064,3
23129,3
5778,2
6942,0
9477,1
18810,1
19652,3
5781,0
14146,1
25640,2
20815,3
4945,2
4597,2
4933,2
4554,1
9564,0
11773,0
12288,2
19,0
8195,0
3164,1
8039,1
836,1
18428,3
3726,3
22994,3
16187,2
14898,0
11200,1
18125,2
4014,2
10113,1
20419,1
4414,2
2032,0
15955,0
5655,2
19754,3
2704,0
465,0
432,0
22629,3
8538,2
15783,0
528,0
9778,1
6390,0
12942,1
23439,3
5089,3
15421,1
4150,0
25893,1
24431,1
9268,2
4122,1
12487,1
10757,0
4494,1
23127,1
25639,2
16549,3
15585,0
11719,1
17108,3
8595,2
11266,0
7947,2
24858,3
26473,1
3551,1
24965,2
24290,3
21774,3
1968,2
529,0
14815,0
23452,3
1521,1
21781,3
1440,2
25963,2
22472,2
7294,1
15891,0
5771,0
4738,1
23648,1
8268,1
16803,3
10592,2
19844,3
13884,1
2179,1
23642,3
7336,2
15904,3
11790,0
9896,2
25827,0
8669,1
25456,3
19597,3
21787,3
7978,1
22961,1
11732,2
1944,0
20664,3
22669,3
22430,1
740,0
9581,2
4524,2
3085,0
9383,0
15403,1
25945,0
15150,1
0,0
3695,0
5253,3
2083,2
4089,2
4637,1
2674,2
12749,1
1418,1
11032,0
5129,1
19272,1
24608,2
21834,3
1600,1
2749,2
10099,1
13323,0
11622,0
22452,1
10625,0
2,2
2194,2
7807,2
13395,0
14762,2
16947,3
12059,1
21295,3
10542,1
5300,3
5127,3
7148,0
21212,3
26195,1
17948,1
16568,1
2708,0
6228,0
17785,3
3050,2
22620,3
13684,1
17920,2
24614,3
23572,1
12429,2
103,2
24673,3
12149,1
1467,0
220,2
13227,2
3436,2
4513,2
24298,3
24969,3
25449,1
12682,1
12858,2
301,1
5776,2
15728,1
25357,0
4778,2
21807,3
12468,2
3151,1
22481,1
15157,0
23045,1
551,2
14889,1
6305,1
15144,1
23968,3
1482,0
8648,0
134,0
3962,2
1187,1
5725,2
9709,1
19154,3
13354,1
8921,1
